Marital status,Application mode,Course,Previous qualification,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Inflation rate,Output
1,1,14,1,1,1,19,0,6,7,6,13.14285714,2.8,Graduate
2,12,9,1,1,0,43,0,5,14,0,0,-0.8,Dropout
1,8,12,1,1,0,19,0,8,11,7,13.86714286,1.4,Graduate
1,12,12,1,1,0,25,0,8,11,6,12.675,3.7,Graduate
1,7,2,1,1,0,19,0,0,0,0,0,-0.3,Graduate
1,8,16,1,1,1,20,0,6,6,6,12,2.6,Enrolled
1,1,2,1,1,0,22,0,0,0,0,0,3.7,Dropout
1,1,11,1,1,1,19,0,6,7,6,11,0.6,Dropout
2,12,17,1,1,0,32,0,5,11,4,10.75,-0.3,Dropout
2,12,15,13,1,0,57,0,6,7,5,14.2,-0.8,Graduate
1,1,12,1,0,0,20,0,7,11,4,12.6,0.3,Dropout
1,12,17,1,0,0,38,0,5,5,0,0,1.4,Dropout
2,12,17,1,1,0,45,0,5,6,5,14,0.5,Graduate
2,12,15,1,0,0,43,0,6,16,2,10,1.4,Dropout
1,8,5,1,1,0,19,0,6,6,6,13.83333333,1.4,Graduate
2,12,17,12,0,0,49,0,5,8,2,11,2.8,Dropout
2,12,12,12,1,0,43,0,8,8,7,11.63571429,1.4,Enrolled
1,12,3,1,1,0,34,0,6,6,4,12.25,0.6,Dropout
1,8,7,1,1,0,18,0,5,9,4,12.5,0.5,Enrolled
2,12,17,1,1,0,43,0,5,5,5,13.8,1.4,Graduate
1,1,11,1,1,0,21,0,6,8,3,12,2.8,Dropout
2,12,17,1,1,0,40,0,5,9,3,11,2.6,Enrolled
1,8,14,1,1,1,19,0,6,7,4,13.75,1.4,Graduate
1,1,11,1,1,0,27,0,6,6,6,10.66666667,1.4,Enrolled
2,13,13,1,1,0,43,0,7,7,0,0,0.3,Dropout
1,14,17,1,1,0,31,1,5,6,5,13.83333333,-0.8,Graduate
1,15,4,14,1,0,26,0,6,6,0,0,1.4,Enrolled
1,12,17,1,1,0,34,0,5,5,5,15.8,1.4,Graduate
4,14,12,12,1,0,30,11,14,26,12,12.52608696,2.6,Graduate
2,12,12,12,1,0,36,0,7,9,6,12.78333333,0.3,Dropout
1,4,17,3,0,0,46,0,5,5,0,0,0.6,Dropout
1,8,6,1,1,0,22,0,5,8,3,13,2.6,Graduate
1,4,4,3,1,0,27,0,6,8,0,0,0.3,Dropout
1,1,7,1,1,0,20,0,5,7,5,10.8,1.4,Enrolled
1,16,9,1,1,0,20,0,5,7,5,11,1.4,Enrolled
1,13,7,1,0,0,31,0,4,4,0,0,3.7,Dropout
1,1,7,1,1,0,20,0,5,7,0,0,-0.8,Enrolled
1,8,15,1,0,0,21,0,6,10,2,12,1.4,Dropout
1,8,9,1,1,0,21,0,5,7,4,10.75,0.3,Dropout
1,1,9,1,1,0,19,0,5,8,5,11.6,0.3,Graduate
1,8,9,1,1,1,20,0,5,6,5,11.8,1.4,Graduate
1,1,4,1,1,0,18,0,6,7,6,16,0.5,Graduate
1,1,15,1,1,1,18,0,6,6,6,12.66666667,0.3,Graduate
1,12,12,1,1,0,30,0,7,12,4,14.4,0.5,Enrolled
1,12,11,12,0,0,34,0,6,6,0,0,2.8,Dropout
1,8,14,1,0,0,21,0,6,11,4,12.25,0.6,Enrolled
1,15,5,14,1,0,20,2,7,9,5,12.6,0.3,Dropout
1,1,12,1,1,0,18,0,8,8,7,13.4,3.7,Graduate
1,1,2,1,1,0,21,0,0,0,0,0,0.3,Dropout
2,13,4,1,1,0,26,0,6,9,1,10,0.5,Dropout
1,8,7,1,1,0,20,0,5,5,0,0,-0.8,Dropout
1,15,4,14,1,0,25,0,6,16,3,11.25,2.8,Dropout
1,8,14,1,1,0,19,0,5,10,0,0,2.6,Enrolled
1,12,9,1,1,0,24,0,5,8,3,10.66666667,-0.8,Dropout
1,1,8,1,1,0,20,0,5,7,4,11.75,2.6,Graduate
1,1,9,1,1,0,20,0,5,5,0,0,3.7,Dropout
1,3,5,1,1,0,18,0,6,6,6,12.66666667,1.4,Graduate
4,12,13,1,1,0,25,0,7,14,7,11.95,3.7,Enrolled
1,8,11,1,1,0,22,0,6,7,5,14,0.6,Graduate
1,14,3,1,0,0,41,0,6,6,0,0,-0.8,Dropout
1,1,9,1,1,1,19,0,5,11,2,11.5,3.7,Dropout
1,14,8,1,1,0,21,0,6,10,6,12,-0.3,Graduate
1,12,6,1,1,0,30,0,6,7,6,16.42857143,-0.3,Dropout
1,1,12,1,1,1,21,0,7,9,5,13.336,0.6,Graduate
2,12,13,1,1,1,26,0,7,7,0,0,1.4,Enrolled
1,6,14,1,1,0,21,2,7,9,7,14.66666667,0.6,Graduate
1,1,12,1,1,0,18,0,8,8,7,14.11571429,1.4,Graduate
1,1,6,1,1,1,19,0,6,7,6,14.85714286,0.5,Graduate
1,1,6,1,1,1,18,0,6,7,6,13.83333333,1.4,Graduate
1,8,9,1,1,0,19,0,5,10,3,11,3.7,Enrolled
1,14,6,1,1,0,21,0,6,11,4,11.75,-0.3,Enrolled
1,8,9,1,1,1,18,0,5,15,2,10,-0.3,Dropout
1,12,12,1,1,1,24,0,8,15,6,12.415,1.4,Graduate
1,1,8,1,1,0,21,0,5,12,1,11,3.7,Enrolled
1,15,6,14,1,0,23,1,6,14,5,14.42857143,0.3,Graduate
1,8,12,1,1,1,18,0,8,8,7,14.31285714,1.4,Graduate
1,12,6,1,0,0,26,0,6,8,6,15.42857143,0.6,Enrolled
1,1,8,1,1,0,20,0,5,9,4,12,-0.8,Graduate
1,1,10,1,1,0,18,0,6,7,6,13.83333333,0.6,Graduate
1,1,10,1,1,0,20,0,6,6,6,12.16666667,0.6,Graduate
1,1,12,1,1,0,20,0,8,8,7,14.01428571,3.7,Enrolled
1,8,10,1,1,0,18,0,6,15,2,10.33333333,3.7,Enrolled
1,1,15,1,1,1,22,0,6,7,5,13.2,0.5,Graduate
1,1,12,1,1,0,20,0,7,7,6,15.4,2.6,Graduate
1,8,12,1,1,1,19,0,7,7,7,13.38571429,-0.3,Graduate
1,1,8,1,1,0,18,0,6,13,6,10.85714286,2.8,Dropout
1,8,9,1,1,0,18,0,5,11,5,11.33333333,-0.3,Graduate
1,1,6,1,1,1,19,0,5,7,4,14.5,1.4,Graduate
1,1,5,1,1,1,19,0,6,6,6,14.16666667,1.4,Graduate
1,8,3,1,1,0,24,0,6,7,6,12.83333333,2.6,Graduate
1,1,10,1,1,0,21,0,6,7,6,13.33333333,1.4,Graduate
1,1,10,1,1,1,20,0,6,7,6,13.66666667,0.6,Graduate
1,12,11,1,0,1,28,0,6,6,6,10.83333333,-0.3,Dropout
1,1,16,1,1,0,21,0,6,7,6,13.42857143,2.6,Graduate
1,1,12,1,1,0,20,0,7,7,7,12.40142857,0.6,Enrolled
1,13,4,1,0,0,36,0,6,8,0,0,0.3,Dropout
2,12,17,1,0,0,42,0,4,4,0,0,3.7,Dropout
2,12,17,1,1,0,47,0,5,9,4,11.5,2.6,Dropout
1,12,7,1,0,0,25,0,5,8,0,0,-0.8,Dropout
1,12,14,9,1,1,25,0,6,8,6,14.14285714,2.8,Graduate
2,12,3,12,1,0,48,0,6,6,0,0,0.5,Dropout
1,14,17,1,1,1,32,5,10,12,10,13.8,1.4,Graduate
1,4,17,15,1,0,38,10,10,10,10,13.6,1.4,Dropout
1,4,10,15,1,0,37,11,16,23,15,11.73333333,2.8,Graduate
1,12,9,1,0,0,26,0,5,8,1,10,1.4,Dropout
1,15,6,14,1,0,23,0,6,19,0,0,-0.3,Dropout
1,15,4,14,1,0,23,0,6,6,0,0,2.8,Enrolled
1,15,4,14,1,0,20,0,6,12,4,10.8,0.5,Enrolled
1,12,12,4,1,0,26,2,7,8,6,13.04666667,0.6,Dropout
1,14,3,1,1,0,45,5,9,13,8,11,3.7,Enrolled
1,12,3,12,1,1,26,0,6,10,3,12.33333333,2.6,Enrolled
1,14,3,3,1,0,26,8,11,16,10,11.8,2.6,Graduate
1,12,17,1,1,0,25,0,5,8,3,11,1.4,Enrolled
1,7,12,1,1,0,18,0,8,8,8,13.11,-0.8,Graduate
1,4,12,3,1,0,27,0,8,8,7,14.41428571,3.7,Graduate
6,8,3,1,0,0,24,0,5,5,0,0,1.4,Dropout
1,8,9,1,1,0,20,0,5,8,5,12.33333333,2.8,Graduate
1,1,12,1,1,1,18,0,7,9,0,0,2.8,Dropout
1,8,13,1,1,1,18,0,7,9,7,14.1,3.7,Graduate
1,1,12,1,1,0,18,0,8,8,8,13.045,-0.8,Graduate
1,1,12,1,1,0,19,0,8,10,5,12.858,-0.8,Enrolled
1,13,12,1,1,1,19,0,8,8,8,14.2525,-0.8,Graduate
1,1,12,1,1,1,19,0,7,9,5,14.06,0.5,Enrolled
1,1,12,1,1,0,18,0,8,8,7,15.07571429,1.4,Graduate
1,8,2,1,1,1,18,0,0,0,0,0,3.7,Enrolled
1,14,14,1,1,0,19,0,5,5,4,13.75,3.7,Enrolled
1,4,4,3,1,0,23,10,17,28,17,13.15,2.8,Graduate
1,1,10,1,1,1,21,0,6,9,5,12.33333333,-0.3,Graduate
1,1,12,1,1,1,18,0,7,8,7,13.77857143,0.3,Graduate
1,1,16,1,0,0,20,0,6,12,3,10.33333333,1.4,Dropout
1,14,15,1,1,0,23,0,6,11,3,11.33333333,0.3,Enrolled
1,1,10,1,1,0,20,0,6,7,5,13.2,1.4,Enrolled
1,1,5,1,1,1,18,1,6,8,6,13.57142857,-0.3,Graduate
1,1,3,1,1,0,29,8,11,14,11,12.75,-0.8,Graduate
1,12,15,7,1,0,28,0,6,11,3,13,2.6,Dropout
1,1,14,1,1,0,19,0,5,7,3,11.33333333,-0.8,Enrolled
1,12,14,1,0,0,24,0,6,12,0,0,1.4,Dropout
1,12,2,1,1,1,33,0,0,0,0,0,2.8,Dropout
1,8,9,1,0,0,19,0,5,7,2,12.5,-0.8,Dropout
1,1,6,1,1,0,19,0,6,7,6,14.85714286,0.6,Graduate
4,12,3,1,1,0,37,3,9,13,8,12,3.7,Graduate
1,1,2,1,0,1,18,0,0,0,0,0,3.7,Graduate
4,12,17,1,1,0,29,0,5,5,0,0,2.6,Enrolled
2,12,12,13,1,0,37,0,7,8,7,12.82857143,-0.3,Graduate
1,12,12,1,1,0,36,0,7,0,0,0,0.5,Dropout
1,1,14,1,1,0,19,0,6,6,6,13.33333333,1.4,Graduate
1,13,12,1,1,1,33,6,14,20,14,13.07285714,-0.8,Graduate
1,13,7,1,0,0,34,2,7,13,5,12,2.8,Dropout
1,1,11,1,1,0,18,0,6,6,6,15.5,0.5,Graduate
1,15,8,14,1,0,20,0,6,6,0,0,0.5,Dropout
1,1,15,1,1,1,19,0,6,7,6,14.71428571,-0.3,Graduate
1,1,6,1,1,0,20,0,6,7,6,16.71428571,-0.3,Graduate
1,1,10,1,1,1,19,0,6,9,6,10.85714286,0.5,Graduate
1,1,12,1,1,0,19,0,7,8,6,11.65833333,0.5,Graduate
1,9,15,1,1,1,22,0,6,8,5,11.6,-0.8,Graduate
1,1,14,1,1,0,18,0,6,8,6,14.625,0.6,Enrolled
1,1,15,1,1,1,18,0,6,6,6,12.16666667,0.5,Graduate
1,1,12,1,1,0,19,0,7,12,4,13.375,0.5,Enrolled
1,1,16,1,1,1,19,0,6,6,6,12.5,3.7,Graduate
1,12,12,1,0,0,31,0,7,8,5,12.56,2.6,Dropout
1,8,12,1,1,0,18,0,7,7,7,13.19,0.6,Graduate
1,1,10,1,1,1,19,0,6,11,3,11,1.4,Graduate
1,1,2,1,1,0,18,0,0,0,0,0,-0.3,Graduate
1,8,10,1,1,1,19,0,6,11,5,11.6,2.8,Graduate
1,1,12,1,1,0,19,0,7,7,6,14.26666667,2.6,Graduate
1,1,9,1,1,1,19,0,5,6,4,11,1.4,Enrolled
2,4,3,3,1,0,30,8,10,11,9,12.66666667,2.6,Graduate
1,14,15,1,1,0,18,0,6,6,0,0,0.3,Enrolled
1,9,12,1,1,0,18,0,8,11,7,12.77142857,3.7,Graduate
1,9,6,1,1,0,21,0,5,12,0,0,3.7,Dropout
1,15,10,1,1,1,19,3,6,6,6,15.5,-0.3,Graduate
1,8,14,1,1,1,19,0,6,7,6,13.28571429,0.5,Enrolled
1,1,12,1,1,0,19,0,7,11,5,11.71666667,-0.3,Enrolled
1,8,8,1,1,0,19,0,6,8,6,11.33333333,1.4,Dropout
1,1,14,1,1,1,19,0,6,6,6,13.33333333,1.4,Graduate
2,12,17,1,1,1,39,0,5,13,4,12.33333333,0.3,Graduate
1,1,5,1,1,0,18,0,6,6,6,12.33333333,2.6,Enrolled
1,8,2,1,1,0,20,0,0,0,0,0,3.7,Dropout
1,8,9,1,1,0,19,0,5,8,5,12.6,1.4,Graduate
1,8,9,1,1,0,18,0,5,5,5,12.6,0.6,Enrolled
2,12,4,1,0,0,34,1,6,10,6,14.33333333,0.6,Enrolled
1,1,14,1,1,0,22,0,5,8,3,12,2.6,Enrolled
1,12,6,1,1,0,24,0,6,7,6,14.85714286,-0.3,Graduate
2,14,9,1,1,0,34,12,15,17,12,11.91666667,2.6,Graduate
2,12,17,1,1,0,46,0,5,5,0,0,2.6,Dropout
2,12,9,1,1,0,50,0,5,12,3,13.33333333,-0.8,Enrolled
1,12,17,1,0,0,37,0,5,5,0,0,2.8,Dropout
1,1,6,1,1,0,18,0,6,6,6,17,1.4,Graduate
1,12,6,1,1,1,25,0,6,13,3,11.66666667,0.6,Enrolled
2,12,4,1,1,0,46,14,19,24,19,12.21052632,2.8,Graduate
2,12,5,1,1,1,30,1,6,8,6,13,-0.3,Graduate
4,1,17,1,0,0,37,0,5,0,0,0,3.7,Dropout
2,12,17,1,1,0,50,0,5,9,2,10.5,3.7,Enrolled
1,15,4,14,1,0,20,0,6,7,6,13.57142857,0.5,Graduate
2,12,13,9,1,0,39,0,3,7,1,14,0.6,Dropout
2,12,15,12,0,0,53,0,5,5,0,0,2.8,Dropout
2,13,9,1,1,0,54,13,15,20,13,12.46153846,2.8,Dropout
1,15,6,14,1,0,19,0,6,8,4,14.4,-0.3,Graduate
1,9,15,1,0,0,20,0,6,6,0,0,1.4,Dropout
1,1,15,1,1,0,18,0,6,6,6,14.33333333,1.4,Graduate
1,17,4,16,1,0,21,7,13,21,11,11.90909091,1.4,Graduate
1,9,5,1,1,0,18,1,6,8,6,13.71428571,-0.3,Graduate
1,1,12,1,1,0,19,0,7,0,0,0,0.6,Dropout
1,8,12,1,1,1,18,0,7,10,5,13.46,0.6,Dropout
1,1,15,1,1,0,19,0,6,6,6,15,0.6,Graduate
1,1,2,1,1,1,18,0,0,0,0,0,-0.3,Dropout
1,1,14,1,1,0,19,0,6,7,5,13.4,3.7,Graduate
4,14,3,9,1,0,48,0,6,9,5,13,2.6,Enrolled
4,14,10,1,1,0,34,0,6,13,4,11.25,-0.3,Graduate
1,1,6,1,1,0,18,0,5,5,5,12.6,2.6,Graduate
2,12,3,1,1,0,50,0,6,8,6,12.66666667,1.4,Graduate
1,14,16,1,1,0,41,20,21,23,21,12.33333333,0.5,Graduate
1,8,15,1,1,1,22,0,6,11,5,12,2.6,Dropout
4,12,9,1,1,0,43,0,5,5,5,16.4,2.6,Graduate
2,12,3,12,1,0,50,0,1,1,0,0,1.4,Dropout
1,12,4,12,1,0,60,0,6,10,6,12.75,-0.3,Graduate
2,12,9,1,1,0,41,0,5,14,4,14.5,-0.8,Enrolled
2,12,17,12,1,0,47,0,5,5,5,14.8,2.6,Graduate
1,1,2,3,1,0,22,12,17,22,17,10.36842105,0.6,Graduate
2,12,12,1,1,0,41,0,7,0,0,0,1.4,Dropout
2,14,17,1,1,0,28,6,10,15,6,10.66666667,2.6,Enrolled
5,13,11,2,1,0,32,9,15,21,13,12.69230769,1.4,Graduate
2,12,17,9,1,0,50,0,5,0,0,0,2.6,Dropout
1,16,9,1,1,0,53,14,15,15,15,11.8,1.4,Enrolled
1,12,13,1,0,0,54,0,7,7,0,0,0.5,Dropout
1,12,3,1,1,0,49,0,6,9,5,12.33333333,-0.3,Enrolled
2,13,16,1,1,0,34,6,12,18,11,13,3.7,Dropout
4,12,3,1,1,0,45,0,6,13,4,12.5,0.3,Dropout
4,12,3,12,1,1,47,0,6,8,5,12.2,0.5,Graduate
1,14,10,1,1,0,22,5,10,15,8,11,-0.8,Enrolled
2,12,17,1,1,0,33,0,5,14,1,10,0.5,Dropout
2,12,3,1,1,1,43,0,6,7,6,12.33333333,1.4,Graduate
1,4,4,3,1,0,54,9,13,13,13,14.30769231,2.8,Graduate
1,12,3,2,1,0,39,7,11,13,11,14.45454545,3.7,Graduate
2,12,17,1,1,0,39,0,5,6,5,11,2.6,Graduate
1,1,16,1,1,1,18,0,6,8,6,13.14285714,2.8,Graduate
1,8,10,1,1,1,19,0,6,8,6,13.75,0.3,Graduate
1,8,14,1,1,1,18,0,6,6,6,14,1.4,Graduate
2,12,3,9,1,0,44,5,8,13,8,13.75,2.6,Graduate
1,12,17,1,1,0,27,0,5,5,0,0,0.5,Dropout
1,1,14,1,1,1,18,0,6,6,6,13.16666667,1.4,Graduate
2,14,3,1,1,0,45,10,12,12,9,12.44444444,-0.8,Dropout
1,8,16,1,1,0,20,0,6,7,6,12.66666667,2.6,Graduate
2,1,3,1,1,0,40,0,6,7,6,11.33333333,1.4,Graduate
1,12,17,1,1,0,40,0,5,9,4,11.25,-0.3,Enrolled
1,14,12,1,1,0,18,0,7,8,7,13.6125,-0.3,Graduate
1,9,12,1,1,0,21,0,8,8,7,12.41428571,3.7,Graduate
1,8,2,1,1,0,20,0,0,0,0,0,-0.8,Graduate
2,14,17,2,1,0,36,8,12,21,11,11.5,-0.8,Enrolled
2,4,3,3,1,0,27,0,5,5,0,0,-0.8,Dropout
2,12,13,1,1,0,32,0,7,10,7,11,3.7,Graduate
1,8,10,1,1,1,18,0,6,6,6,14,1.4,Graduate
1,12,3,1,1,0,37,0,6,13,4,12,0.3,Dropout
1,8,15,1,1,0,19,0,6,7,6,12.5,1.4,Graduate
4,12,3,1,1,1,41,0,6,8,6,11.33333333,1.4,Graduate
2,1,12,1,1,1,18,0,7,7,6,14.06666667,2.6,Graduate
1,14,6,1,1,0,21,2,9,14,8,13.55555556,2.6,Graduate
1,15,4,1,0,0,23,0,6,13,5,11.6,0.5,Dropout
1,8,15,1,1,0,18,0,6,0,0,0,-0.3,Dropout
1,1,12,1,1,0,18,0,8,8,8,13.27625,-0.8,Graduate
1,14,6,1,1,0,21,0,6,0,0,0,2.6,Dropout
1,1,10,1,1,0,19,0,6,8,6,14.375,2.6,Graduate
6,12,9,1,1,0,47,0,5,0,0,0,-0.8,Dropout
6,12,3,1,1,1,48,0,6,7,6,10.66666667,1.4,Enrolled
2,4,3,3,1,0,39,9,13,19,12,13.41666667,0.3,Graduate
1,1,12,1,1,0,19,0,7,9,6,12.97166667,0.6,Graduate
1,14,17,2,1,0,38,14,15,16,14,10.92857143,-0.8,Dropout
5,12,4,12,0,0,27,0,6,6,0,0,1.4,Dropout
1,1,2,1,1,1,18,0,0,0,0,0,0.5,Graduate
1,12,3,1,1,0,34,0,6,6,4,13.25,3.7,Enrolled
2,12,10,12,1,0,48,0,6,14,6,11.33333333,2.8,Dropout
1,12,14,1,1,0,25,0,5,6,1,11,2.6,Dropout
2,12,12,1,1,1,32,0,8,9,7,12.75714286,3.7,Graduate
1,1,15,1,1,1,18,0,6,6,6,14.5,0.3,Graduate
1,15,3,14,1,0,20,3,6,6,6,13.83333333,0.5,Graduate
1,1,9,1,1,0,20,0,5,8,4,11.25,2.6,Graduate
1,1,2,1,1,0,20,0,0,0,0,0,-0.8,Dropout
1,1,12,1,1,0,19,0,8,10,1,13.67,-0.8,Enrolled
1,12,17,7,1,0,39,0,5,9,0,0,2.6,Dropout
1,1,8,1,1,0,29,0,5,10,1,13,1.4,Dropout
1,12,17,1,1,0,36,0,5,5,0,0,3.7,Dropout
1,1,12,1,1,0,18,0,8,12,7,11.97142857,3.7,Graduate
2,12,3,9,1,0,51,0,6,12,0,0,2.6,Dropout
1,14,15,1,1,0,23,0,6,11,1,16,2.6,Dropout
1,15,6,1,1,0,21,0,6,0,0,0,1.4,Dropout
1,14,16,1,0,0,28,0,6,9,4,12.75,-0.8,Dropout
2,12,17,1,1,0,34,0,5,9,4,11,2.6,Enrolled
1,12,3,1,1,0,41,0,2,2,0,0,3.7,Dropout
4,12,3,3,1,1,43,0,6,7,5,12.2,-0.8,Graduate
2,12,13,1,1,0,28,0,7,9,7,12.42857143,0.5,Enrolled
1,1,2,1,1,1,19,6,12,12,12,14.5,1.4,Graduate
1,12,4,1,1,0,26,6,12,13,6,13,2.8,Graduate
1,1,12,1,1,0,18,0,7,7,7,11.71428571,0.5,Graduate
2,12,16,1,1,0,45,0,7,12,4,10.25,0.6,Dropout
1,15,16,14,1,0,19,0,6,0,0,0,0.5,Dropout
1,8,14,1,1,0,20,0,6,9,6,12.375,0.6,Graduate
1,1,16,1,1,0,18,0,6,6,6,12.66666667,2.6,Graduate
1,12,6,1,1,0,27,0,6,13,3,10.5,0.5,Dropout
2,1,4,1,1,0,20,0,6,11,6,14.125,-0.3,Graduate
1,1,6,1,1,0,18,0,6,7,6,14.66666667,1.4,Graduate
2,12,14,1,1,0,35,0,5,8,5,11.4,-0.8,Enrolled
1,12,2,1,1,0,26,0,0,0,0,0,0.3,Dropout
4,12,10,1,1,1,39,0,6,7,6,14,3.7,Graduate
1,1,2,1,1,0,18,0,0,0,0,0,2.6,Graduate
1,4,12,3,1,0,36,0,7,7,0,0,0.3,Dropout
2,12,3,3,1,0,38,8,11,11,11,12.63636364,-0.3,Graduate
2,12,16,12,1,0,45,0,6,11,3,12.33333333,2.6,Dropout
5,12,11,1,1,0,62,0,6,7,6,15,1.4,Graduate
1,1,14,1,1,1,20,0,6,8,4,11.75,1.4,Graduate
1,1,12,1,1,0,18,0,8,8,7,14.13714286,1.4,Graduate
1,9,5,1,1,0,18,0,6,6,2,12,-0.8,Dropout
2,1,17,3,1,0,23,0,5,5,5,10.8,-0.8,Graduate
1,1,5,1,1,1,19,1,6,8,6,13.28571429,-0.3,Dropout
1,8,9,1,1,1,19,0,5,7,5,13.6,1.4,Graduate
1,13,12,1,1,0,18,0,7,8,7,13.55,-0.3,Graduate
1,8,12,1,1,0,18,0,8,8,0,0,-0.8,Enrolled
1,12,3,1,1,0,41,0,6,10,4,13.5,2.6,Graduate
1,12,14,1,1,1,51,0,6,8,5,11.6,0.5,Graduate
1,14,10,1,1,0,24,6,10,16,10,12.5,0.3,Graduate
1,12,17,3,1,0,25,0,5,14,1,11,0.3,Dropout
1,3,6,1,1,0,18,0,5,9,3,12,2.6,Enrolled
1,7,9,1,1,0,20,0,5,8,4,11.6,2.6,Graduate
1,1,2,1,1,0,19,0,0,0,0,0,-0.3,Dropout
5,14,17,3,1,0,41,5,10,14,10,14.63636364,0.3,Graduate
1,1,11,1,1,1,19,0,6,8,6,13,1.4,Graduate
1,13,16,9,1,0,28,14,18,23,14,12.78571429,0.3,Dropout
1,1,5,1,1,0,21,0,6,6,6,14.5,0.5,Graduate
1,1,6,1,0,0,22,0,5,12,4,14.6,-0.8,Dropout
1,8,15,1,0,0,18,0,6,7,6,12.5,1.4,Graduate
1,1,5,1,1,1,19,0,6,6,6,14,1.4,Graduate
1,8,12,1,1,1,19,0,7,7,7,13.80142857,0.6,Graduate
1,4,16,3,0,0,25,1,6,7,6,14.42857143,1.4,Graduate
1,13,12,6,1,1,18,0,7,7,6,14.35,2.6,Graduate
1,8,5,1,1,0,19,0,6,6,6,14.33333333,3.7,Graduate
1,14,16,1,1,0,20,0,6,10,4,12.25,1.4,Enrolled
2,12,3,12,1,0,46,0,6,9,6,13.33333333,2.6,Graduate
1,8,2,1,0,0,19,6,12,12,12,13,1.4,Graduate
1,1,11,1,1,0,18,0,6,10,4,11.75,2.6,Enrolled
1,1,8,1,1,1,18,0,6,8,6,14.5,-0.3,Graduate
1,9,12,1,1,1,19,0,8,8,7,11.82,1.4,Graduate
1,1,15,1,1,0,20,0,6,0,0,0,0.3,Dropout
2,12,3,1,1,1,38,0,6,6,5,12.4,-0.8,Graduate
1,8,15,1,1,0,18,0,6,7,6,12.57142857,-0.3,Graduate
1,8,12,1,1,1,18,0,7,7,7,13.85714286,-0.3,Graduate
1,8,10,1,1,0,18,0,6,9,5,11.83333333,-0.3,Graduate
1,8,9,1,1,0,20,0,5,10,4,11,2.8,Enrolled
1,1,8,1,1,0,19,0,6,6,6,14.66666667,0.5,Graduate
4,12,3,1,0,0,37,0,4,4,0,0,1.4,Dropout
1,12,12,1,1,0,24,0,8,12,7,12.71428571,3.7,Enrolled
1,1,12,1,1,0,19,0,7,9,7,13.42222222,2.8,Graduate
1,1,15,1,1,1,19,0,6,7,6,14,-0.3,Dropout
1,8,13,1,1,1,19,0,7,8,7,12.14285714,0.3,Dropout
1,8,9,1,1,1,18,0,5,5,5,12.8,0.6,Graduate
1,1,12,1,1,1,18,0,7,7,7,14.57285714,0.5,Graduate
1,1,9,1,1,0,18,0,5,9,4,11.25,1.4,Graduate
1,8,9,1,1,1,19,0,5,12,2,10,0.6,Enrolled
1,1,8,1,1,0,18,0,6,8,5,14.4,1.4,Dropout
1,1,12,1,1,0,20,0,7,7,7,12.98285714,0.5,Graduate
1,8,6,1,1,0,20,0,6,14,6,15.75,2.8,Graduate
1,1,6,1,1,0,18,0,6,11,5,12.28571429,0.5,Dropout
1,7,12,1,1,0,20,0,7,7,6,13.755,0.5,Graduate
1,8,14,1,1,1,18,0,6,7,6,13.83333333,1.4,Graduate
1,1,12,1,1,0,19,0,7,0,0,0,3.7,Dropout
1,1,12,1,1,0,18,0,7,9,7,14.71111111,2.8,Graduate
1,17,6,16,1,0,20,7,11,13,11,14.61538462,1.4,Graduate
1,1,12,1,1,0,18,0,7,7,7,13.67714286,0.6,Graduate
1,7,6,1,1,1,19,0,5,8,5,13.16666667,-0.8,Graduate
1,8,10,1,1,0,19,0,6,11,5,10.8,2.8,Graduate
1,8,8,1,1,0,19,0,5,8,3,12,2.6,Graduate
1,1,12,1,1,0,18,0,7,8,6,13.95833333,0.6,Graduate
1,8,16,1,1,0,19,0,6,9,4,13,3.7,Dropout
1,1,2,1,1,1,24,0,0,0,0,0,0.6,Graduate
1,1,2,1,1,1,18,0,0,0,0,0,0.5,Graduate
1,1,12,1,1,1,18,0,8,8,7,14,3.7,Graduate
1,1,15,1,1,0,18,0,6,10,6,12.57142857,1.4,Enrolled
1,1,15,1,1,0,19,0,6,6,4,12,0.6,Dropout
1,12,3,1,1,1,35,2,8,8,8,13.625,1.4,Graduate
1,8,9,1,1,0,19,0,5,7,4,12.5,2.6,Graduate
1,4,16,3,1,0,28,14,15,25,14,12.42857143,2.6,Dropout
1,14,12,1,1,0,21,3,7,8,7,13.3875,-0.3,Graduate
1,9,12,1,1,1,19,0,7,8,6,12.64833333,0.6,Graduate
1,3,10,1,1,0,19,0,6,6,6,14,1.4,Graduate
1,1,6,1,1,0,18,0,5,12,5,12.8,-0.8,Graduate
1,1,11,1,1,0,18,0,6,8,6,11.33333333,2.6,Graduate
1,1,12,1,0,0,19,0,7,0,0,0,3.7,Dropout
1,1,14,1,1,1,20,0,6,6,6,14.16666667,1.4,Graduate
1,1,15,1,1,0,18,0,6,6,6,12.83333333,1.4,Graduate
1,1,16,1,0,0,19,0,7,11,4,12,0.3,Dropout
1,1,15,1,1,1,20,0,6,6,6,13,0.5,Dropout
1,8,12,1,1,0,18,0,7,8,6,13.39,0.6,Enrolled
1,8,14,1,0,0,18,0,6,6,6,12.33333333,1.4,Graduate
